In Buffer 1500,Taxon ID,Gruppe,Trivialname,Taxon,Link zum Taxon,Gemeinde(n),Kanton(e),Fundort,Höhe,Koordx,Koordy,Radius,Räumliche Zusammenfassung,Anzahl,n Nachweise,Jahr,Monat,Tag,Fortpflanzungsnachweis,Herkunft,"Beobachter/in, Sammler/in",ID Beobachtung,Rote Liste,Priorität CH,UZL,WZL,Massnahmebedarf,Monitoring-Bedarf,NHV,SMARAGD,infoflora: Kantonaler Schutzstatus,infoflora: Rote Liste regional,Habitat,Substrat,swisslichens: Ecotyp,Ordnung,Familie,swissfungi: funktionelle Gruppe,Indigenat CH,Standortfremd,Einführung
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Mühleberg,BE,Muehleberg,"585","2586117","1197059","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Slodowicz Daniel,"12443572",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ulmiz,FR,Bord de champ.,546-547,"2581933","1197053","9",A,26–50 (Individuen),,"2019","6","26",,Jardin botanique de l'Université de Fribourg,Bétrisey Sébastien,"8661487",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ferenbalm,BE,,"475","2584717","1199182","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093447",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ferenbalm,BE,,473-474,"2585065","1199196","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093429",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ferenbalm,BE,,"521","2583060","1197504","4",A,,,"2020","3","19",,"Info Flora, Adrian Möhl",Möhl Adrian,"8778580",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
x,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ferenbalm,BE,,"519","2583042","1197571","4",A,,,"2021","2","28",,"Info Flora, Adrian Möhl",Möhl Adrian,"10054945",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Ferenbalm,BE,,496-498,"2584562","1198890","10",A,,,"2021","2","28",,"Info Flora, Adrian Möhl",Möhl Adrian,"10054898",LC,K,,,,,,,,LC,,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Mühleberg,BE,Trockenstandort neben Mergelstrasse,520-528,"2586349","1197871","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362700",LC,K,,,,,,,,LC,TypoCH 4.2.4 : Mitteleuropäischer Halbtrockenrasen,,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Mühleberg,BE,Kiesweg,520-521,"2586272","1197854","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362698",LC,K,,,,,,,,LC,TypoCH 7.1.6 : Mesophile Ruderalflur (Steinkleeflur),,,,Asteraceae,,INN,,
,infoflora:1700,Gefässpflanzen,Gewöhnliche Wiesen-Schafgarbe,Achillea millefolium L.,www.infoflora.ch/flora/1000330,Mühleberg,BE,,499-500,"2585709","1197997","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362701",LC,K,,,,,,,,LC,TypoCH 4.2.4 : Mitteleuropäischer Halbtrockenrasen,,,,Asteraceae,,INN,,
,infoflora:2900,Gefässpflanzen,Feld-Steinquendel,Acinos arvensis (Lam.) Dandy,www.infoflora.ch/flora/1000470,Mühleberg,BE,Trockenstandort neben Mergelstrasse,520-528,"2586349","1197871","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362708",LC,K,L,,,,,,,LC,TypoCH 4.2.4 : Mitteleuropäischer Halbtrockenrasen,,,,Lamiaceae,,INN,,
,infoflora:2900,Gefässpflanzen,Feld-Steinquendel,Acinos arvensis (Lam.) Dandy,www.infoflora.ch/flora/1000470,Mühleberg,BE,,499-500,"2585709","1197997","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362709",LC,K,L,,,,,,,LC,TypoCH 4.2.4 : Mitteleuropäischer Halbtrockenrasen,,,,Lamiaceae,,INN,,
x,infoflora:6300,Gefässpflanzen,Bisamkraut,Adoxa moschatellina L.,www.infoflora.ch/flora/1000880,Mühleberg,BE,"Saane, Laupenau","480","2584850","1197010","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606609",LC,K,,,,,,,,LC,,,,,Adoxaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584930","1196620","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600428",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584850","1197010","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606602",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584920","1196720","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600393",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584920","1196720","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606543",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584930","1196620","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606624",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584830","1196960","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606573",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584840","1196910","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600368",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584850","1197010","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600342",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,"Saane, Laupenau","480","2584830","1196960","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600362",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Laupen,BE,"Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.","478","2584878","1197826","5",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480062",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Laupen,BE,"Laupenau. Exposition: SE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.","484","2584644","1196155","127",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480157",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Ferenbalm,BE,"Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.",477-479,"2584939","1197985","161",A,,,"2005","5","20",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"481020",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Laupen,BE,"Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.",477-480,"2584733","1196952","330",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480108",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,,474-475,"2585300","1199091","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093398",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Ferenbalm,BE,,"474","2585243","1199044","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093307",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Ferenbalm,BE,,515-515,"2583068","1197997","4",A,,,"2021","2","28",,"Info Flora, Adrian Möhl",Möhl Adrian,"10054933",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:6800,Gefässpflanzen,Geissfuss,Aegopodium podagraria L.,www.infoflora.ch/flora/1000930,Mühleberg,BE,,570-575,"2586470","1197674","7",A,,,"2021","3","27",,"Info Flora, Dunja Al Jabaji",Al Jabaji Dunja,"10114956",LC,K,,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:6900,Gefässpflanzen,Rosskastanie,Aesculus hippocastanum L.,www.infoflora.ch/flora/1000940,Ferenbalm,BE,in feuchtem buchenwaldneben wanderweg,"512","2584247","1196164","5",A,,,"2014","5","16",,Info Flora,Anonym.,"4301013",,,,,,,,,,,,,,,Sapindaceae,,NEO,"1",S
x,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Ferenbalm,BE,,"475","2584985","1198343","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093332",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Ferenbalm,BE,,476-477,"2584599","1199217","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093455",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
x,infoflora:7200,Gefässpflanzen,Hundspetersilie,Aethusa cynapium L.,www.infoflora.ch/flora/1000990,Ferenbalm,BE,,"475","2584984","1198432","4",A,,,"2020","6","21",,"Info Flora, Adrian Möhl",Möhl Adrian,"9093323",LC,K,L,,,,,,,LC,,,,,Apiaceae,,INN,,
,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Ferenbalm,BE,"Gümmenenau. Exposition: NE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.",478-494,"2584769","1198642","255",A,,,"2006","5","19",,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,"2990191",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Ferenbalm,BE,"Gümmenenau. Exposition: SW; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.",479-493,"2584812","1198517","20",A,,,"2006","5","19",,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,"2990241",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Laupen,BE,Muehleberg,"478","2584476","1197625","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,"12443608",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Laupen,BE,Muehleberg,"478","2584476","1197625","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,"12443607",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Laupen,BE,Muehleberg,"478","2584476","1197625","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,"12443606",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
x,infoflora:7400,Gefässpflanzen,Kleiner Odermennig,Agrimonia eupatoria L.,www.infoflora.ch/flora/1001010,Laupen,BE,Muehleberg,"478","2584476","1197625","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Kurtogullari Yasemin,"12443605",LC,K,L,,,,,,,LC,,,,,Rosaceae,,INN,,
,infoflora:8600,Gefässpflanzen,Haar-Straussgras,Agrostis capillaris L.,www.infoflora.ch/flora/1001080,Gurmels,FR,,508-541,"2581878","1196591","140",A,,,"2018","5","25",,Canton de Fribourg,Purro Christian,"7418233",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:8600,Gefässpflanzen,Haar-Straussgras,Agrostis capillaris L.,www.infoflora.ch/flora/1001080,Mühleberg,BE,Muehleberg,"585","2586117","1197059","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Slodowicz Daniel,"12443619",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:8600,Gefässpflanzen,Haar-Straussgras,Agrostis capillaris L.,www.infoflora.ch/flora/1001080,Mühleberg,BE,Muehleberg,"585","2586117","1197059","5",A,,,"2018","6","7",,"Info Flora, Daniel Slodowicz",Slodowicz Daniel,"12443618",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:8600,Gefässpflanzen,Haar-Straussgras,Agrostis capillaris L.,www.infoflora.ch/flora/1001080,Mühleberg,BE,,499-500,"2585709","1197997","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362738",LC,K,,,,,,,,LC,TypoCH 4.2.4 : Mitteleuropäischer Halbtrockenrasen,,,,Poaceae,,INN,,
x,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Mühleberg,BE,"Saane, Laupenau","480","2584820","1197270","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600416",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Mühleberg,BE,"Saane, Laupenau","480","2584830","1196960","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1606589",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
x,infoflora:9300,Gefässpflanzen,Kriechendes Straussgras,Agrostis stolonifera L.,www.infoflora.ch/flora/1001130,Mühleberg,BE,"Saane, Laupenau","480","2584830","1196960","50",A,,,"1996",,,,Université de Neuchâtel,Roulier Christian,"1600363",LC,K,,,,,,,,LC,,,,,Poaceae,,INN,,
,infoflora:10200,Gefässpflanzen,Genfer Günsel,Ajuga genevensis L.,www.infoflora.ch/flora/1001210,Mühleberg,BE,,499-508,"2585744","1198004","6",A,,,"2022","6","6",,"Info Flora, Hallie Seiler",Seiler Hallie,"12362762",LC,K,L,,,,,,,LC,TypoCH 5.3.3 : Mesophiles Gebüsch,,,,Lamiaceae,,INN,,
x,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Laupen,BE,"Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.","478","2584878","1197826","5",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480074",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Laupen,BE,"Laupenau. Exposition: SE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.","484","2584613","1196098","5",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480170",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Laupen,BE,"Laupenau. Exposition: W; Hauptvegetation: Halbtrockenrasen mit Fettzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.","478","2584692","1197087","5",A,,,"2005","5","13",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"480118",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
x,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Ferenbalm,BE,"Oberi Gümmenenau. Exposition: NW; Hauptvegetation: artenreiche Fettwiese mit Magerzeigern und Saumarten; Verbuschung: 0 - 3 %; Hauptnutzung: Mähwiese oder Mähweide.",477-478,"2584979","1198096","5",A,,,"2005","5","20",,BAFU / OFEV / UFAM (TWW - PPS),Styner Eva,"481035",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Ferenbalm,BE,"Gümmenenau. Exposition: NE; Hauptvegetation: Halbtrockenrasen mit Fettzeigern; Verbuschung: 0 - 3 %; Hauptnutzung: Dauerweide.",478-494,"2584769","1198642","255",A,,,"2006","5","19",,BAFU / OFEV / UFAM (TWW - PPS),Huber Claudia,"2990140",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Neuenegg,BE,"Neuenegg, Talmüli, Trockenstandort, Wiese",517-525,"2585916","1195629","54",A,,,"2014","5","16",,Kanton Bern (Abteilung Naturförderung),Küffer Nicolas,"7621944",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
,infoflora:10400,Gefässpflanzen,Kriechender Günsel,Ajuga reptans L.,www.infoflora.ch/flora/1001230,Ferenbalm,BE,"Ferenbalm, Neuhof, Gümmenen, Trockenstandort, Wiese","475","2585221","1198767","7",A,,,"2014","5","8",,Kanton Bern (Abteilung Naturförderung),Küffer Nicolas,"7621858",LC,K,,,,,,,,LC,,,,,Lamiaceae,,INN,,
