gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3988559520,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/124913886,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,Vicia cracca,,SPECIES,Vicia cracca L.,Vicia cracca,,CH,,Thurgau,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.576803,8.853425,,,,,,,21.06.22 18:24,21,6,2022,2975287,2975287,HUMAN_OBSERVATION,iNaturalist,Observations,124913886,,Norbert Sauberer,10.11.22 04:33,CC0_1_0,Lorenz,Lorenz,,,09.12.22 21:35,StillImage,COORDINATE_ROUNDED
3955557779,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10143696818,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus padus,,SPECIES,Prunus padus L.,Prunus padus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.570833,8.841944,,,,,,,11.04.20 07:20,11,4,2020,3021037,3021037,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955468930,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10458493474,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.570278,8.829722,,,,,,,21.08.21 16:42,21,8,2021,2891770,2891770,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955468611,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10458048029,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana tabacum,,SPECIES,Nicotiana tabacum L.,Nicotiana tabacum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.597997,8.823035,26,,493.87,0,,,21.08.21 09:49,21,8,2021,2928774,2928774,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955456460,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10461439786,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.56901,8.846867,60,,381,0,,,25.08.21 13:57,25,8,2021,2891770,2891770,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955436957,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10619689165,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago sativa,,SPECIES,Medicago sativa L.,Medicago sativa L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.582514,8.805337,10,,409,0,,,12.06.22 06:29,12,6,2022,9151957,9151957,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:04,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955395262,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10617632657,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Beta,Beta vulgaris,,SPECIES,Beta vulgaris L.,Beta vulgaris L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.592082,8.818585,12,,591.58,0,,,10.06.22 11:17,10,6,2022,8971274,8971274,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:04,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955393214,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10585246113,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,Melittis melissophyllum,,SPECIES,Melittis melissophyllum L.,Melittis melissophyllum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.585016,8.864202,14,,473.05,0,,,14.05.22 11:25,14,5,2022,8105693,8105693,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:52,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955390894,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10173407396,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium pratense,,SPECIES,Geranium pratense L.,Geranium pratense L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.606405,8.842764,,,,,,,22.05.20 14:21,22,5,2020,2891304,2891304,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:41,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955363155,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10456012755,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens glandulifera,,SPECIES,Impatiens glandulifera Royle,Impatiens glandulifera Royle,Royle,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.576948,8.859568,13,,383.79,0,,,18.08.21 14:28,18,8,2021,2891770,2891770,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:59,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955360309,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10099091774,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha arvensis,,SPECIES,Mentha arvensis L.,Mentha arvensis L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575053,8.860751,5,,429.45,0,,,31.07.19 09:34,31,7,2019,2927192,2927192,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:56,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955317144,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10481147523,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Borago,Borago officinalis,,SPECIES,Borago officinalis L.,Borago officinalis L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.586105,8.84346,10,,491.21,0,,,24.09.21 10:54,24,9,2021,2926110,2926110,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955302435,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10418152916,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Carpinus,Carpinus betulus,,SPECIES,Carpinus betulus L.,Carpinus betulus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.583962,8.862235,28,,467.47,0,,,05.07.21 11:32,5,7,2021,2875818,2875818,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:45,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955289092,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10575887842,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Phyteuma,Phyteuma spicatum,,SPECIES,Phyteuma spicatum L.,Phyteuma spicatum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.585957,8.850614,75,,424.58,0,,,06.05.22 15:23,6,5,2022,3166841,3166841,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:48,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955260360,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10355000130,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium ursinum,,SPECIES,Allium ursinum L.,Allium ursinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575665,8.86176,12,,412.7,0,,,16.05.21 09:36,16,5,2021,2857601,2857601,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COUNTRY_DERIVED_FROM_COORDINATES
3955259305,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10377616484,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Triticum,Triticum aestivum,,SPECIES,Triticum aestivum L.,Triticum aestivum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.595689,8.838138,10,,481.95,0,,,04.06.21 12:57,4,6,2021,7795888,7795888,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:44,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955203118,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10406409196,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,Phacelia tanacetifolia,,SPECIES,Phacelia tanacetifolia Benth.,Phacelia tanacetifolia Benth.,Benth.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.5859,8.843107,40,,480.07,0,,,26.06.21 10:16,26,6,2021,2928226,2928226,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:00,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955141952,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10606210851,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Fagopyrum,Fagopyrum esculentum,,SPECIES,Fagopyrum esculentum Moench,Fagopyrum esculentum Moench,Moench,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575289,8.860436,9,,342.1,0,,,31.05.22 08:36,31,5,2022,2889373,2889373,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:02,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955107561,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10371149457,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,Thalictrum aquilegiifolium,,SPECIES,Thalictrum aquilegiifolium L.,Thalictrum aquilegiifolium L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575136,8.856928,,,,,,,30.05.21 09:56,30,5,2021,6376340,6376340,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955030611,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10636886928,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia cyparissias,,SPECIES,Euphorbia cyparissias L.,Euphorbia cyparissias L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575103,8.853858,12,,382.59,0,,,29.06.22 21:12,29,6,2022,3070106,3070106,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:03,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955023617,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10566969228,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus ornus,,SPECIES,Fraxinus ornus L.,Fraxinus ornus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.583908,8.865919,22,,510.79,0,,,28.04.22 15:18,28,4,2022,3172347,3172347,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:48,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955022844,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10365730625,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.584085,8.858196,64,,467.35,0,,,25.05.21 12:48,25,5,2021,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955014923,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10322823964,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus spinosa,,SPECIES,Prunus spinosa L.,Prunus spinosa L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.577158,8.842609,7,,423,0,,,10.04.21 13:43,10,4,2021,3023221,3023221,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:45,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3955000367,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10585171404,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus ebulus,,SPECIES,Sambucus ebulus L.,Sambucus ebulus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.584703,8.85291,18,,454.06,0,,,14.05.22 10:37,14,5,2022,2888722,2888722,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:02,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954978739,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10363123779,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,Lamium galeobdolon,,SPECIES,Lamium galeobdolon (L.) L.,Lamium galeobdolon (L.) L.,(L.) L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.585891,8.843053,41,,396.81,0,,,23.05.21 13:28,23,5,2021,2927324,2927324,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954951484,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10434043566,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,Origanum vulgare,,SPECIES,Origanum vulgare L.,Origanum vulgare L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.583161,8.86602,,,476.7,0,,,22.07.21 15:58,22,7,2021,2926612,2926612,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:47,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954896265,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10351340722,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Glechoma,Glechoma hederacea,,SPECIES,Glechoma hederacea L.,Glechoma hederacea L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.586247,8.861854,12,,618.66,0,,,13.05.21 11:08,13,5,2021,2926557,2926557,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954883661,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10097397716,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria hydropiper,,SPECIES,Persicaria hydropiper (L.) Spach,Persicaria hydropiper (L.) Spach,(L.) Spach,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.576688,8.857758,10,,429.64,0,,,24.07.19 08:31,24,7,2019,8323622,8323622,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:39,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954852312,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10428289235,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eupatorium,Eupatorium cannabinum,,SPECIES,Eupatorium cannabinum L.,Eupatorium cannabinum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.576733,8.858878,,,,,,,15.07.21 14:57,15,7,2021,5402943,5402943,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:46,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954845328,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10347283691,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus padus,,SPECIES,Prunus padus L.,Prunus padus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.576467,8.853469,,,,,,,09.05.21 12:23,9,5,2021,3021037,3021037,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954840102,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10356412206,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Glechoma,Glechoma hederacea,,SPECIES,Glechoma hederacea L.,Glechoma hederacea L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.585726,8.821379,48,,514.96,0,,,17.05.21 08:54,17,5,2021,2926557,2926557,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:58,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954804941,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10393376817,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris sibirica,,SPECIES,Iris sibirica L.,Iris sibirica L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.606517,8.843075,4,,437.66,0,,,16.06.21 16:06,16,6,2021,5298126,5298126,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954764001,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10323406675,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine heptaphylla,,SPECIES,Cardamine heptaphylla (L.) O.E.Schulz,Cardamine heptaphylla (Vill.) O.E.Schulz,(Vill.) O.E.Schulz,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.587463,8.832836,24,,558.39,0,,,11.04.21 10:27,11,4,2021,3045634,3045634,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:43,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954750735,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10351079219,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,Corylus avellana,,SPECIES,Corylus avellana L.,Corylus avellana L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.584279,8.86281,96,,501.64,0,,,13.05.21 07:22,13,5,2021,2875979,2875979,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:57,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954699026,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10580040875,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,Caltha palustris,,SPECIES,Caltha palustris L.,Caltha palustris L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575765,8.856489,20,,452,0,,,09.05.22 15:07,9,5,2022,5371685,5371685,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:01,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954688179,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10419410661,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cota,Cota tinctoria,,SPECIES,Cota tinctoria (L.) J.Gay ex Guss.,Cota tinctoria (L.) J.Gay ex Guss.,(L.) J.Gay ex Guss.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.589833,8.80989,7,,513.72,0,,,06.07.21 16:49,6,7,2021,7838009,5390618,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:45,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954652510,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10364406896,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,Melittis melissophyllum,,SPECIES,Melittis melissophyllum L.,Melittis melissophyllum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.583868,8.865886,,,473,0,,,24.05.21 10:33,24,5,2021,8105693,8105693,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:44,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954618924,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10045551746,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus spinosa,,SPECIES,Prunus spinosa L.,Prunus spinosa L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.601079,8.853822,11,,,,,,07.10.18 12:30,7,10,2018,3023221,3023221,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:51,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954616262,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10580041799,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine amara,,SPECIES,Cardamine amara L.,Cardamine amara L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.575899,8.856644,11,,441,0,,,09.05.22 15:07,9,5,2022,3046044,3046044,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:48,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954574717,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10342630438,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Anthyllis,Anthyllis vulneraria,,SPECIES,Anthyllis vulneraria L.,Anthyllis vulneraria L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.581908,8.853959,32,,,,,,04.05.21 14:09,4,5,2021,5352367,5352367,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:58,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954562133,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10325965571,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine heptaphylla,,SPECIES,Cardamine heptaphylla (L.) O.E.Schulz,Cardamine heptaphylla (Vill.) O.E.Schulz,(Vill.) O.E.Schulz,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.586464,8.841636,14,,472.11,0,,,15.04.21 13:50,15,4,2021,3045634,3045634,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:56,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954530473,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10454973906,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,Sambucus ebulus,,SPECIES,Sambucus ebulus L.,Sambucus ebulus L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.583662,8.865034,65,,406.78,0,,,17.08.21 07:40,17,8,2021,2888722,2888722,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:05,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954515500,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10277559866,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tanacetum,Tanacetum vulgare,,SPECIES,Tanacetum vulgare L.,Tanacetum vulgare L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.598056,8.863056,,,519,0,,,07.11.20 12:48,7,11,2020,3118274,3118274,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:44,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954496475,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10590305747,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,Melittis melissophyllum,,SPECIES,Melittis melissophyllum L.,Melittis melissophyllum L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.605166,8.826008,4,,468.89,0,,,18.05.22 09:37,18,5,2022,8105693,8105693,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 01:06,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954483173,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10339141183,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,Alliaria petiolata,,SPECIES,Alliaria petiolata (M.Bieb.) Cavara & Grande,Alliaria petiolata (M.Bieb.) Cavara & Grande,(M.Bieb.) Cavara & Grande,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.597947,8.835145,5,,487.53,0,,,01.05.21 11:39,1,5,2021,5376075,5376075,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:56,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3954475414,14d5676a-2c54-4f94-9023-1e8dcd822aa0,q-10340601455,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Paris,Paris quadrifolia,,SPECIES,Paris quadrifolia L.,Paris quadrifolia L.,L.,CH,,,PRESENT,1,da86174a-a605-43a4-a5e8-53d484152cd3,47.576594,8.856215,15,,383.76,0,,,02.05.21 13:46,2,5,2021,5295911,5295911,HUMAN_OBSERVATION,,,,,,,CC_BY_4_0,,,,,25.11.22 00:56,,COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
