Taxon_Id,Species,occ,Years (min),Years (max)
1036330,Primula veris L.,1,1982,2017
1036340,Primula veris L. subsp. veris,1,1982,2017
1036460,Prunella grandiflora (L.) Scholler,3,1952,2017
1036480,Prunella vulgaris L.,7,1892,2022
1036500,Prunus avium L.,8,1982,2021
1036550,Prunus domestica L.,1,1966,2010
1036560,Prunus domestica L. subsp. domestica,1,1966,2010
1036590,Prunus laurocerasus L.,3,2011,2016
1036610,Prunus mahaleb L.,1,2021,2021
1036620,Prunus padus L.,8,1982,2017
1036630,Prunus padus L. subsp. padus,5,1990,2017
1036670,Prunus spinosa L.,8,1982,2015
1036740,Pseudotsuga menziesii (Mirb.) Franco,2,2014,2015
1036760,Pteridium aquilinum (L.) Kuhn,1,1982,2015
1036840,Pulicaria dysenterica (L.) Bernh.,4,1874,2022
1036950,Pulmonaria obscura Dumort.,4,1982,2015
1036970,Pulmonaria officinalis L.,8,1982,2017
1036960,Pulmonaria officinalis aggr.,13,1982,2017
1037100,Pulsatilla vulgaris Mill.,9,1890,1993
1037170,Pyrola minor L.,0,1966,1966
1037220,Pyrus pyraster aggr.,0,1982,1982
1037310,Quercus petraea Liebl.,4,1982,2021
1037330,Quercus robur L.,12,1982,2017
1037370,Ranunculus acris L.,17,1982,2022
1037390,Ranunculus acris subsp. friesianus (Jord.) Syme,9,1982,2022
1037460,Ranunculus auricomus aggr.,2,1990,1994
1037510,Ranunculus bulbosus L.,3,1982,2017
1037550,Ranunculus ficaria L.,8,1982,2022
1037590,Ranunculus flammula L.,4,1892,2005
1037600,Ranunculus fluitans Lam.,0,1982,1982
1037680,Ranunculus lingua L.,3,1892,2012
1037840,Ranunculus repens L.,8,1982,2022
1037890,Ranunculus sceleratus L.,4,1904,2022
1037940,Ranunculus trichophyllus Chaix,4,1973,1982
1037950,Ranunculus trichophyllus Chaix subsp. trichophyllus,4,1973,1982
1038020,Raphanus raphanistrum L.,1,2022,2022
1038040,Raphanus raphanistrum subsp. landra (DC.) Bonnier & Layens,1,2022,2022
1038050,Raphanus sativus L.,1,2013,2013
1038080,Rapistrum rugosum (L.) All.,0,1982,1982
1038110,Reseda lutea L.,4,1982,2021
1038140,Reynoutria japonica Houtt.,78,1982,2021
1038135,Reynoutria japonica aggr.,87,1982,2021
1038190,Rhamnus cathartica L.,8,1982,2017
1038210,Rhamnus saxatilis Jacq.,1,1899,1899
1038230,Rhinanthus alectorolophus (Scop.) Pollich,14,1880,2022
1038290,Rhinanthus minor L.,1,1982,2017
1038390,Rhus typhina L.,3,2018,2022
1038440,Ribes nigrum L.,1,1992,1992
1038460,Ribes rubrum L.,2,1992,2015
1038480,Ribes uva-crispa L.,1,1982,2017
1038500,Robinia pseudoacacia L.,7,1982,2017
1038520,Rorippa amphibia (L.) Besser,1,1982,2006
1038550,Rorippa islandica aggr.,1,1991,1991
1038580,Rorippa sylvestris (L.) Besser,11,1973,2017
1038610,Rosa agrestis Savi,0,1966,1966
1038620,Rosa arvensis Huds.,5,1982,2017
1038650,Rosa canina L.,5,1982,2017
1038645,Rosa canina aggr.,5,1982,2017
1038780,Rosa micrantha Sm.,0,1966,1966
1038810,Rosa multiflora Thunb.,1,2021,2021
1038850,Rosa pseudoscabriuscula (R. Keller) A. W. Hill,1,2021,2021
1038870,Rosa rubiginosa aggr.,0,1966,1966
1038970,Rosa tomentosa aggr.,1,2021,2021
1039160,Rubus armeniacus Focke,3,2014,2015
1039200,Rubus caesius L.,8,1982,2022
1039325,Rubus fruticosus aggr.,11,1982,2021
1039550,Rubus idaeus L.,6,1982,2017
1040140,Rumex acetosa L.,12,1982,2022
1040160,Rumex acetosella L.,1,1951,1982
1040220,Rumex conglomeratus Murray,2,1966,2015
1040230,Rumex crispus L.,3,1982,2022
1040290,Rumex obtusifolius L.,5,1982,2017
1040330,Rumex patientia L.,2,2011,2017
1040350,Rumex sanguineus L.,2,1982,2017
1040470,Sagina procumbens L.,3,1982,2013
1040540,Salix alba L.,5,1982,2017
1040670,Salix caprea L.,5,1982,2021
1040680,Salix cinerea L.,14,1892,2022
1040710,Salix elaeagnos Scop.,1,1982,1991
1040860,Salix myrsinifolia Salisb.,3,1974,2015
1040920,Salix purpurea L.,6,1879,2021
1040960,Salix repens L.,1,1892,1982
1041020,Salix triandra L.,3,1982,2022
1041040,Salix viminalis L.,3,1982,2017
1041100,Salix ×fragilis L.,2,2012,2021
1041170,Salvia glutinosa L.,1,1982,2017
1041180,Salvia officinalis L.,0,1966,1966
1041200,Salvia pratensis L.,15,1892,2021
1041240,Salvia verticillata L.,0,1966,1966
1041280,Sambucus nigra L.,8,1982,2017
1041340,Sanguisorba minor Scop.,9,1975,2022
1041350,Sanguisorba minor Scop. subsp. minor,6,1982,2021
1041360,Sanguisorba minor subsp. polygama (Waldst. & Kit.) Cout.,1,1975,1975
1041370,Sanguisorba officinalis L.,10,1982,2022
1041380,Sanicula europaea L.,2,1982,2013
1041420,Saponaria officinalis L.,7,1982,2017
1042030,Saxifraga tridactylites L.,1,1982,2016
1042090,Scabiosa columbaria L.,2,1982,2017
1042230,Schoenoplectus lacustris (L.) Palla,16,1892,2022
1042270,Schoenoplectus tabernaemontani (C. C. Gmel.) Palla,2,1920,2010
1042300,Schoenus ferrugineus L.,1,1982,2005
1042310,Schoenus nigricans L.,9,1892,2022
1042420,Scirpus sylvaticus L.,6,1973,2022
1042430,Scleranthus annuus L.,0,1982,1982
1042440,Scleranthus annuus L. subsp. annuus,0,1982,1982
1042620,Scrophularia nodosa L.,6,1982,2015
1042640,Scrophularia umbrosa Dumort.,3,1982,2014
1042680,Scutellaria galericulata L.,6,1972,2015
1042720,Securigera varia (L.) Lassen,7,1982,2022
1042730,Sedum acre L.,1,1966,1998
1042870,Sedum hispanicum L.,1,2013,2013
1043040,Sedum telephium L.,0,1982,1984
1043050,Sedum telephium L. subsp. telephium,0,1984,1984
1043070,Sedum telephium subsp. maximum (L.) Kirschl.,0,1982,1982
1043110,Selinum carvifolia (L.) L.,1,1982,2012
1043260,Senecio aquaticus Hill,1,1966,2016
1043310,Senecio erucifolius L.,4,1977,2022
1043410,Senecio jacobaea L.,2,1982,2015
1043460,Senecio paludosus L.,1,1982,2006
1043510,Senecio vernalis Waldst. & Kit.,0,1966,1966
1043530,Senecio vulgaris L.,5,1982,2015
1043580,Serratula tinctoria L.,1,2005,2005
1043610,Seseli annuum L.,1,1890,1890
1043790,Setaria pumila (Poir.) Roem. & Schult.,4,1982,2017
1043800,Setaria verticillata (L.) P. Beauv.,1,2018,2018
1043820,Setaria viridis (L.) P. Beauv.,6,1982,2017
1043830,Sherardia arvensis L.,1,1982,1990
1043970,Silene flos-cuculi (L.) Clairv.,14,1982,2022
1044020,Silene nutans L.,1,2005,2005
1044060,Silene pratensis (Rafn) Godr.,9,1982,2021
1044140,Silene vulgaris (Moench) Garcke,7,1982,2022
1044150,Silene vulgaris (Moench) Garcke subsp. vulgaris,3,1982,2017
1044220,Sinapis arvensis L.,1,1982,2015
1044300,Sisymbrium officinale (L.) Scop.,2,1982,1991
1044360,Sium latifolium L.,1,1977,1977
1044400,Solanum dulcamara L.,4,1973,2017
1044420,Solanum nigrum L.,5,1982,2018
1044490,Solanum tuberosum L.,1,1982,2015
1044580,Solidago canadensis L.,7,1982,2022
1044575,Solidago canadensis aggr.,22,1977,2022
1044590,Solidago gigantea Aiton,15,1977,2022
1044600,Solidago graminifolia (L.) Salisb.,5,1982,2022
1044620,Solidago virgaurea L.,2,1982,2013
1044630,Solidago virgaurea L. subsp. virgaurea,1,1982,2013
1044680,Sonchus asper Hill,6,1982,2017
1044690,Sonchus oleraceus L.,7,1982,2017
1044740,Sorbus aucuparia L.,2,1982,2015
1044820,Sorbus torminalis (L.) Crantz,5,1982,2013
1044890,Sparganium erectum L.,7,1966,2001
1044910,Sparganium erectum subsp. microcarpum (Neuman) Domin,1,1966,1974
1045130,Spirodela polyrhiza (L.) Schleid.,1,1974,1982
1045220,Stachys germanica L.,0,1966,1966
1045230,Stachys officinalis (L.) Trevis.,7,1982,2022
1045240,Stachys officinalis (L.) Trevis. subsp. officinalis,1,2003,2003
1045260,Stachys palustris L.,4,1982,2019
1045280,Stachys recta L.,1,1982,2005
1045290,Stachys recta L. subsp. recta,1,1982,2005
1045310,Stachys sylvatica L.,5,1982,2017
1045360,Stellaria graminea L.,1,1982,2013
1045390,Stellaria media (L.) Vill.,4,1982,2017
1045400,Stellaria media aggr.,7,1982,2017
1045420,Stellaria nemorum L.,1,2012,2012
1045690,Succisa pratensis Moench,4,1972,2022
1045790,Symphytum officinale L.,10,1982,2022
1045785,Symphytum officinale aggr.,10,1982,2022
1045860,Syringa vulgaris L.,2,2014,2015
1045980,Tanacetum parthenium (L.) Sch. Bip.,1,1982,2013
1045990,Tanacetum vulgare L.,9,1982,2022
1046070,Taraxacum laevigatum aggr.,0,1966,1966
1046080,Taraxacum officinale aggr.,18,1982,2022
1046140,Taxus baccata L.,1,1982,2015
1046270,Teucrium chamaedrys L.,2,1850,2017
1046300,Teucrium montanum L.,1,1890,1966
1046310,Teucrium scordium L.,2,1920,1966
1046340,Thalictrum aquilegiifolium L.,1,1982,2017
1046430,Thalictrum simplex L.,1,1920,1920
1046435,Thalictrum simplex L. subsp. simplex,1,1920,1920
1046440,Thelypteris palustris Schott,10,1892,2015
1046500,Thesium pyrenaicum Pourr.,0,1966,1966
1046570,Thlaspi arvense L.,3,1982,2017
1046610,Thlaspi perfoliatum L.,4,1982,2016
1046690,Thuja occidentalis L.,1,2015,2015
1046730,Thymelaea passerina (L.) Coss. & Germ.,2,1896,1966
1046860,Thymus pulegioides L.,1,2021,2021
1046890,Thymus serpyllum aggr.,6,1982,2022
1046950,Tilia cordata Mill.,3,1921,2015
1046970,Tilia platyphyllos Scop.,1,1982,2017
1047050,Torilis japonica (Houtt.) DC.,3,1982,2015
1047180,Tragopogon pratensis L.,5,1982,2022
1047220,Tragopogon pratensis subsp. orientalis (L.) Čelak.,3,2013,2017
1047350,Trifolium alexandrinum L.,2,1982,2015
1047420,Trifolium campestre Schreb.,1,1982,2015
1047430,Trifolium dubium Sibth.,8,1982,2022
1047440,Trifolium fragiferum L.,1,1982,2010
1047460,Trifolium hybridum L.,1,1982,1991
1047470,Trifolium hybridum L. subsp. hybridum,1,1982,1991
1047520,Trifolium medium L.,3,1982,2017
1047540,Trifolium montanum L.,1,1951,1982
1047600,Trifolium pratense L.,18,1982,2022
1047610,Trifolium pratense L. subsp. pratense,3,1982,2015
1047630,Trifolium repens L.,9,1982,2022
1047640,Trifolium repens L. subsp. repens,2,2015,2015
1047660,Trifolium resupinatum L.,1,1982,2012
1047670,Trifolium rubens L.,2,1921,1982
1047770,Triglochin palustris L.,1,1892,1966
1047840,Tripleurospermum inodorum (L.) Sch. Bip.,2,1982,2013
1047890,Trisetum flavescens (L.) P. Beauv.,13,1982,2022
1047930,Triticum aestivum L.,1,2013,2013
1048220,Tussilago farfara L.,4,1982,2013
1048230,Typha angustifolia L.,2,1982,2022
1048250,Typha latifolia L.,14,1892,2022
1048280,Typha shuttleworthii W. D. J. Koch & Sond.,1,1933,1982
1048310,Ulmus glabra Huds.,7,1982,2017
1048320,Ulmus laevis Pall.,1,2020,2020
1048360,Urtica dioica L.,10,1977,2022
1048410,Utricularia minor L.,2,1972,1982
1048405,Utricularia minor aggr.,2,1972,1982
1048450,Utricularia vulgaris L.,1,1850,1982
1048440,Utricularia vulgaris aggr.,1,1850,1982
1048540,Vaccinium vitis-idaea L.,0,1966,1966
1048580,Valeriana dioica L.,1,1972,1982
1048610,Valeriana officinalis L.,9,2013,2022
1048600,Valeriana officinalis aggr.,13,1982,2022
1048780,Valerianella locusta (L.) Laterr.,4,1982,2017
1048775,Valerianella locusta aggr.,4,1982,2017
1048930,Verbascum densiflorum Bertol.,4,1982,2021
1048940,Verbascum lychnitis L.,1,2015,2015
1048950,Verbascum nigrum L.,3,1982,2017
1049020,Verbascum thapsus L.,3,1982,2021
1049030,Verbascum thapsus L. subsp. thapsus,1,1982,2013
1049070,Verbena officinalis L.,5,1982,2015
1049100,Veronica agrestis L.,2,1966,2013
1049130,Veronica anagallis-aquatica L.,6,1971,2017
1049125,Veronica anagallis-aquatica aggr.,6,1971,2017
1049160,Veronica arvensis L.,3,1982,2015
1049180,Veronica beccabunga L.,5,1973,2015
1049210,Veronica chamaedrys L.,5,1982,2022
1049260,Veronica filiformis Sm.,10,1982,2022
1049290,Veronica hederifolia L.,7,1969,2016
1049330,Veronica montana L.,1,1982,2010
1049340,Veronica officinalis L.,1,1982,2015
1049380,Veronica persica Poir.,11,1982,2022
1049390,Veronica polita Fr.,1,1982,2010
1049450,Veronica scutellata L.,1,1982,1982
1049460,Veronica serpyllifolia L.,3,1982,2017
1049470,Veronica serpyllifolia L. subsp. serpyllifolia,1,1982,2013
1049490,Veronica teucrium L.,1,1982,2005
1049540,Viburnum lantana L.,7,1982,2021
1049550,Viburnum opulus L.,6,1982,2021
1049620,Vicia cracca L.,11,1982,2022
1049630,Vicia cracca L. subsp. cracca,3,1982,2014
1049820,Vicia sativa L.,3,1982,2022
1049830,Vicia sativa L. subsp. sativa,2,1984,2015
1049850,Vicia sativa subsp. nigra (L.) Ehrh.,1,1982,2022
1049860,Vicia sepium L.,16,1982,2022
1049880,Vicia sylvatica L.,0,1982,1982
1049900,Vicia villosa Roth,2,1982,1990
1049910,Vicia villosa Roth subsp. villosa,0,1982,1982
1049920,Vicia villosa subsp. varia (Host) Corb.,2,1982,1990
1049950,Vinca minor L.,2,1982,2015
1050000,Viola arvensis Murray,3,1982,2016
1050170,Viola hirta L.,6,1974,2022
1050200,Viola mirabilis L.,1,1982,2010
1050210,Viola odorata L.,2,1982,2020
1050250,Viola pumila Chaix,0,1966,1966
1050270,Viola reichenbachiana Boreau,4,1939,2017
1050340,Viola tricolor L.,1,2013,2013
1050330,Viola tricolor aggr.,6,1982,2016
1050440,Vitis vinifera L.,1,1982,2015
1050610,Xanthium spinosum L.,0,1966,1966
1050680,Zannichellia palustris L.,2,1982,2015
1050690,Zea mays L.,3,1982,2020
